,circle,kpi,periodicity,range,period_year,period_month,date,value
635,Programs,additional monetization/savings from programs,quarter,0 <= X,2016,12,2016-12-01,142473.52
636,Programs,additional monetization/savings from programs,quarter,0 <= X,2017,3,2017-03-01,99118.91
637,Programs,additional monetization/savings from programs,quarter,0 <= X,2017,3,2017-03-01,99118.91
638,Programs,additional monetization/savings from programs,quarter,0 <= X,2017,3,2017-03-01,99118.91
639,Programs,additional monetization/savings from programs,quarter,0 <= X,2017,6,2017-06-01,101822.41
640,Programs,additional monetization/savings from programs,quarter,0 <= X,2017,6,2017-06-01,101822.41
641,Programs,additional monetization/savings from programs,quarter,0 <= X,2017,6,2017-06-01,101822.41
642,Programs,additional monetization/savings from programs,quarter,0 <= X,2017,9,2017-09-01,282011.51
643,Programs,additional monetization/savings from programs,quarter,0 <= X,2017,9,2017-09-01,282011.51
644,Programs,additional monetization/savings from programs,quarter,0 <= X,2017,9,2017-09-01,282011.51
645,Programs,additional monetization/savings from programs,quarter,0 <= X,2017,12,2017-12-01,29737.23
646,Programs,additional monetization/savings from programs,quarter,0 <= X,2017,12,2017-12-01,29737.23
647,Programs,additional monetization/savings from programs,quarter,0 <= X,2017,12,2017-12-01,29737.23
648,Programs,additional monetization/savings from programs,quarter,0 <= X,2018,3,2018-03-01,203219.52
649,Programs,additional monetization/savings from programs,quarter,0 <= X,2018,3,2018-03-01,203219.52
650,Programs,additional monetization/savings from programs,quarter,0 <= X,2018,3,2018-03-01,203219.52
651,Programs,additional monetization/savings from programs,quarter,0 <= X,2018,6,2018-06-01,55938.2
652,Programs,additional monetization/savings from programs,quarter,0 <= X,2018,6,2018-06-01,55938.2
653,Programs,additional monetization/savings from programs,quarter,0 <= X,2018,6,2018-06-01,55938.2
654,Programs,additional monetization/savings from programs,quarter,0 <= X,2018,9,2018-09-01,262361.99
655,Programs,additional monetization/savings from programs,quarter,0 <= X,2018,9,2018-09-01,262361.99
656,Programs,additional monetization/savings from programs,quarter,0 <= X,2018,9,2018-09-01,262361.99
657,Programs,additional monetization/savings from programs,quarter,0 <= X,2018,12,2018-12-01,291285.01
658,Programs,additional monetization/savings from programs,quarter,0 <= X,2018,12,2018-12-01,291285.01
659,Programs,additional monetization/savings from programs,quarter,0 <= X,2018,12,2018-12-01,291285.01
660,Programs,additional monetization/savings from programs,quarter,0 <= X,2019,3,2019-03-01,7435.96
661,Programs,additional monetization/savings from programs,quarter,0 <= X,2019,3,2019-03-01,7435.96
662,Programs,additional monetization/savings from programs,quarter,0 <= X,2019,3,2019-03-01,7435.96
663,Programs,additional monetization/savings from programs,quarter,0 <= X,2019,6,2019-06-01,30079.82
664,Programs,additional monetization/savings from programs,quarter,0 <= X,2019,6,2019-06-01,30079.82
665,Programs,additional monetization/savings from programs,quarter,0 <= X,2019,6,2019-06-01,30079.82
666,Programs,additional monetization/savings from programs,quarter,0 <= X,2019,9,2019-09-01,66207.8
667,Programs,additional monetization/savings from programs,quarter,0 <= X,2019,9,2019-09-01,66207.8
668,Programs,additional monetization/savings from programs,quarter,0 <= X,2019,9,2019-09-01,66207.8
669,Programs,additional monetization/savings from programs,quarter,0 <= X,2019,12,2019-12-01,64051.86
670,Programs,additional monetization/savings from programs,quarter,0 <= X,2019,12,2019-12-01,64051.86
671,Programs,additional monetization/savings from programs,quarter,0 <= X,2019,12,2019-12-01,64051.86
672,Programs,additional monetization/savings from programs,quarter,0 <= X,2020,3,2020-03-01,7347.69
673,Programs,additional monetization/savings from programs,quarter,0 <= X,2020,3,2020-03-01,7347.69
674,Programs,additional monetization/savings from programs,quarter,0 <= X,2020,3,2020-03-01,7347.69
675,Programs,additional monetization/savings from programs,quarter,0 <= X,2020,6,2020-06-01,90489.64
676,Programs,additional monetization/savings from programs,quarter,0 <= X,2020,6,2020-06-01,90489.64
677,Programs,additional monetization/savings from programs,quarter,0 <= X,2020,6,2020-06-01,90489.64
678,Programs,additional monetization/savings from programs,quarter,0 <= X,2020,9,2020-09-01,62086.79
679,Programs,additional monetization/savings from programs,quarter,0 <= X,2020,9,2020-09-01,62086.79
680,Programs,additional monetization/savings from programs,quarter,0 <= X,2020,9,2020-09-01,62086.79
681,Programs,additional monetization/savings from programs,quarter,0 <= X,2020,12,2020-12-01,61696.92
682,Programs,additional monetization/savings from programs,quarter,0 <= X,2020,12,2020-12-01,61696.92
683,Programs,additional monetization/savings from programs,quarter,0 <= X,2020,12,2020-12-01,61696.92
684,Programs,additional monetization/savings from programs,quarter,0 <= X,2021,3,2021-03-01,300008.57
685,Programs,additional monetization/savings from programs,quarter,0 <= X,2021,3,2021-03-01,300008.57
686,Programs,additional monetization/savings from programs,quarter,0 <= X,2021,3,2021-03-01,300008.57
687,Programs,additional monetization/savings from programs,quarter,0 <= X,2021,6,2021-06-01,59237.67
688,Programs,additional monetization/savings from programs,quarter,0 <= X,2021,6,2021-06-01,59237.67
689,Programs,additional monetization/savings from programs,quarter,0 <= X,2021,6,2021-06-01,59237.67
690,Programs,additional monetization/savings from programs,quarter,0 <= X,2021,9,2021-09-01,292443.89
691,Programs,additional monetization/savings from programs,quarter,0 <= X,2021,9,2021-09-01,292443.89
692,Programs,additional monetization/savings from programs,quarter,0 <= X,2021,9,2021-09-01,292443.89
693,Programs,additional monetization/savings from programs,quarter,0 <= X,2021,12,2021-12-01,13265.1
694,Programs,additional monetization/savings from programs,quarter,0 <= X,2021,12,2021-12-01,13265.1
695,Programs,additional monetization/savings from programs,quarter,0 <= X,2021,12,2021-12-01,13265.1
696,Programs,additional monetization/savings from programs,quarter,0 <= X,2022,3,2022-03-01,136086.88
697,Programs,additional monetization/savings from programs,quarter,0 <= X,2022,3,2022-03-01,136086.88
698,Programs,additional monetization/savings from programs,quarter,0 <= X,2022,3,2022-03-01,136086.88
699,Programs,additional monetization/savings from programs,quarter,0 <= X,2022,6,2022-06-01,302438.98
700,Programs,additional monetization/savings from programs,quarter,0 <= X,2022,6,2022-06-01,302438.98
701,Programs,additional monetization/savings from programs,quarter,0 <= X,2022,6,2022-06-01,302438.98
702,Programs,additional monetization/savings from programs,quarter,0 <= X,2022,9,2022-09-01,14621.48
703,Programs,additional monetization/savings from programs,quarter,0 <= X,2022,9,2022-09-01,14621.48
704,Programs,additional monetization/savings from programs,quarter,0 <= X,2022,9,2022-09-01,14621.48
705,Programs,additional monetization/savings from programs,quarter,0 <= X,2022,12,2022-12-01,93340.73
706,Programs,additional monetization/savings from programs,quarter,0 <= X,2022,12,2022-12-01,93340.73
707,Programs,additional monetization/savings from programs,quarter,0 <= X,2022,12,2022-12-01,93340.73
708,Programs,additional monetization/savings from programs,quarter,0 <= X,2023,3,2023-03-01,186258.0
709,Programs,additional monetization/savings from programs,quarter,0 <= X,2023,3,2023-03-01,186258.0
710,Programs,additional monetization/savings from programs,quarter,0 <= X,2023,3,2023-03-01,186258.0
711,Programs,additional monetization/savings from programs,quarter,0 <= X,2023,6,2023-06-01,0.0
712,Programs,additional monetization/savings from programs,quarter,0 <= X,2023,6,2023-06-01,0.0
713,Programs,additional monetization/savings from programs,quarter,0 <= X,2023,6,2023-06-01,0.0
714,Programs,additional monetization/savings from programs,quarter,0 <= X,2023,9,2023-09-01,26000.0
715,Programs,additional monetization/savings from programs,quarter,0 <= X,2023,9,2023-09-01,26000.0
716,Programs,additional monetization/savings from programs,quarter,0 <= X,2023,9,2023-09-01,26000.0
717,Programs,additional monetization/savings from programs,quarter,0 <= X,2023,12,2023-12-01,70752.67
718,Programs,additional monetization/savings from programs,quarter,0 <= X,2023,12,2023-12-01,70752.67
719,Programs,additional monetization/savings from programs,quarter,0 <= X,2023,12,2023-12-01,70752.67
720,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2014,3,2014-03-01,42.19
721,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2014,3,2014-03-01,42.19
722,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2014,3,2014-03-01,42.19
723,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2014,6,2014-06-01,45.04
724,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2014,6,2014-06-01,45.04
725,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2014,6,2014-06-01,45.04
726,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2014,9,2014-09-01,44.95
727,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2014,9,2014-09-01,44.95
728,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2014,9,2014-09-01,44.95
729,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2014,12,2014-12-01,47.01
730,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2014,12,2014-12-01,47.01
731,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2014,12,2014-12-01,47.01
732,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2015,3,2015-03-01,45.15
733,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2015,3,2015-03-01,45.15
734,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2015,3,2015-03-01,45.15
735,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2015,6,2015-06-01,45.09
736,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2015,6,2015-06-01,45.09
737,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2015,6,2015-06-01,45.09
738,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2015,9,2015-09-01,44.47
739,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2015,9,2015-09-01,44.47
740,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2015,9,2015-09-01,44.47
741,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2015,12,2015-12-01,43.44
742,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2015,12,2015-12-01,43.44
743,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2015,12,2015-12-01,43.44
744,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2016,3,2016-03-01,44.33
745,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2016,3,2016-03-01,44.33
746,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2016,3,2016-03-01,44.33
747,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2016,6,2016-06-01,42.9
748,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2016,6,2016-06-01,42.9
749,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2016,6,2016-06-01,42.9
750,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2016,9,2016-09-01,44.38
751,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2016,9,2016-09-01,44.38
752,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2016,9,2016-09-01,44.38
753,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2016,12,2016-12-01,43.25
754,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2016,12,2016-12-01,43.25
755,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2016,12,2016-12-01,43.25
756,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2017,3,2017-03-01,45.81
757,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2017,3,2017-03-01,45.81
758,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2017,3,2017-03-01,45.81
759,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2017,6,2017-06-01,43.76
760,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2017,6,2017-06-01,43.76
761,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2017,6,2017-06-01,43.76
762,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2017,9,2017-09-01,44.39
763,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2017,9,2017-09-01,44.39
764,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2017,9,2017-09-01,44.39
765,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2017,12,2017-12-01,42.97
766,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2017,12,2017-12-01,42.97
767,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2017,12,2017-12-01,42.97
768,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2018,3,2018-03-01,42.36
769,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2018,3,2018-03-01,42.36
770,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2018,3,2018-03-01,42.36
771,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2018,6,2018-06-01,47.44
772,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2018,6,2018-06-01,47.44
773,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2018,6,2018-06-01,47.44
774,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2018,9,2018-09-01,43.72
775,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2018,9,2018-09-01,43.72
776,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2018,9,2018-09-01,43.72
777,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2018,12,2018-12-01,44.31
778,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2018,12,2018-12-01,44.31
779,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2018,12,2018-12-01,44.31
780,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2019,3,2019-03-01,43.66
781,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2019,3,2019-03-01,43.66
782,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2019,3,2019-03-01,43.66
783,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2019,6,2019-06-01,45.57
784,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2019,6,2019-06-01,45.57
785,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2019,6,2019-06-01,45.57
786,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2019,9,2019-09-01,45.33
787,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2019,9,2019-09-01,45.33
788,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2019,9,2019-09-01,45.33
789,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2019,12,2019-12-01,45.67
790,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2019,12,2019-12-01,45.67
791,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2019,12,2019-12-01,45.67
792,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2020,3,2020-03-01,43.43
793,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2020,3,2020-03-01,43.43
794,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2020,3,2020-03-01,43.43
795,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2020,6,2020-06-01,44.84
796,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2020,6,2020-06-01,44.84
797,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2020,6,2020-06-01,44.84
798,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2020,9,2020-09-01,45.21
799,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2020,9,2020-09-01,45.21
800,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2020,9,2020-09-01,45.21
801,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2020,12,2020-12-01,46.18
802,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2020,12,2020-12-01,46.18
803,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2020,12,2020-12-01,46.18
804,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2021,3,2021-03-01,43.83
805,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2021,3,2021-03-01,43.83
806,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2021,3,2021-03-01,43.83
807,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2021,6,2021-06-01,43.56
808,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2021,6,2021-06-01,43.56
809,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2021,6,2021-06-01,43.56
810,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2021,9,2021-09-01,44.55
811,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2021,9,2021-09-01,44.55
812,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2021,9,2021-09-01,44.55
813,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2021,12,2021-12-01,43.15
814,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2021,12,2021-12-01,43.15
815,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2021,12,2021-12-01,43.15
816,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2022,3,2022-03-01,44.74
817,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2022,3,2022-03-01,44.74
818,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2022,3,2022-03-01,44.74
819,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2022,6,2022-06-01,44.95
820,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2022,6,2022-06-01,44.95
821,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2022,6,2022-06-01,44.95
822,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2022,9,2022-09-01,43.44
823,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2022,9,2022-09-01,43.44
824,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2022,9,2022-09-01,43.44
825,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2022,12,2022-12-01,46.43
826,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2022,12,2022-12-01,46.43
827,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2022,12,2022-12-01,46.43
828,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2023,3,2023-03-01,46.0
829,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2023,3,2023-03-01,46.0
830,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2023,3,2023-03-01,46.0
831,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2023,6,2023-06-01,44.9
832,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2023,6,2023-06-01,44.9
833,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2023,6,2023-06-01,44.9
834,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2023,9,2023-09-01,43.6
835,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2023,9,2023-09-01,43.6
836,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2023,9,2023-09-01,43.6
837,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2023,12,2023-12-01,44.83
838,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2023,12,2023-12-01,44.83
839,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2023,12,2023-12-01,44.83
840,Programs - Parents -Online,count leads,month,0 <= X,2014,1,2014-01-01,
841,Programs - Parents -Online,count leads,month,0 <= X,2014,2,2014-02-01,
842,Programs - Parents -Online,count leads,month,0 <= X,2014,3,2014-03-01,239.6330242511405
843,Programs - Parents -Online,count leads,month,0 <= X,2014,4,2014-04-01,307.61714025684734
844,Programs - Parents -Online,count leads,month,0 <= X,2014,5,2014-05-01,339.4351269926815
845,Programs - Parents -Online,count leads,month,0 <= X,2014,6,2014-06-01,358.1585359488748
846,Programs - Parents -Online,count leads,month,0 <= X,2014,7,2014-07-01,273.2756001188584
847,Programs - Parents -Online,count leads,month,0 <= X,2014,8,2014-08-01,246.40653559278607
848,Programs - Parents -Online,count leads,month,0 <= X,2014,9,2014-09-01,208.96054731357427
849,Programs - Parents -Online,count leads,month,0 <= X,2014,10,2014-10-01,194.43693187026508
850,Programs - Parents -Online,count leads,month,0 <= X,2014,11,2014-11-01,233.126877124813
851,Programs - Parents -Online,count leads,month,0 <= X,2014,12,2014-12-01,248.88540116916892
852,Programs - Parents -Online,count leads,month,0 <= X,2015,1,2015-01-01,261.95601987239826
853,Programs - Parents -Online,count leads,month,0 <= X,2015,2,2015-02-01,228.86377641130372
854,Programs - Parents -Online,count leads,month,0 <= X,2015,3,2015-03-01,237.9204597121995
855,Programs - Parents -Online,count leads,month,0 <= X,2015,4,2015-04-01,158.51178635553248
856,Programs - Parents -Online,count leads,month,0 <= X,2015,5,2015-05-01,165.20322184351406
857,Programs - Parents -Online,count leads,month,0 <= X,2015,6,2015-06-01,161.35756516559584
858,Programs - Parents -Online,count leads,month,0 <= X,2015,7,2015-07-01,212.71852140390425
859,Programs - Parents -Online,count leads,month,0 <= X,2015,8,2015-08-01,246.69464344435755
860,Programs - Parents -Online,count leads,month,0 <= X,2015,9,2015-09-01,250.62602818106552
861,Programs - Parents -Online,count leads,month,0 <= X,2015,10,2015-10-01,285.60528653835735
862,Programs - Parents -Online,count leads,month,0 <= X,2015,11,2015-11-01,265.79264411995575
863,Programs - Parents -Online,count leads,month,0 <= X,2015,12,2015-12-01,222.6206712912202
864,Programs - Parents -Online,count leads,month,0 <= X,2016,1,2016-01-01,180.8681320970138
865,Programs - Parents -Online,count leads,month,0 <= X,2016,2,2016-02-01,232.01940641965248
866,Programs - Parents -Online,count leads,month,0 <= X,2016,3,2016-03-01,194.1370631484304
867,Programs - Parents -Online,count leads,month,0 <= X,2016,4,2016-04-01,258.4164658205031
868,Programs - Parents -Online,count leads,month,0 <= X,2016,5,2016-05-01,293.93287609434344
869,Programs - Parents -Online,count leads,month,0 <= X,2016,6,2016-06-01,302.70981049667756
870,Programs - Parents -Online,count leads,month,0 <= X,2016,7,2016-07-01,329.37929220656395
871,Programs - Parents -Online,count leads,month,0 <= X,2016,8,2016-08-01,348.0225552542921
872,Programs - Parents -Online,count leads,month,0 <= X,2016,9,2016-09-01,305.2971565998495
873,Programs - Parents -Online,count leads,month,0 <= X,2016,10,2016-10-01,292.47001982304266
874,Programs - Parents -Online,count leads,month,0 <= X,2016,11,2016-11-01,240.978378697813
875,Programs - Parents -Online,count leads,month,0 <= X,2016,12,2016-12-01,167.4227236599591
876,Programs - Parents -Online,count leads,month,0 <= X,2017,1,2017-01-01,165.39038133259777
877,Programs - Parents -Online,count leads,month,0 <= X,2017,2,2017-02-01,226.06535115851412
878,Programs - Parents -Online,count leads,month,0 <= X,2017,3,2017-03-01,222.9118469127164
879,Programs - Parents -Online,count leads,month,0 <= X,2017,4,2017-04-01,303.35857069030396
880,Programs - Parents -Online,count leads,month,0 <= X,2017,5,2017-05-01,387.1287084257476
881,Programs - Parents -Online,count leads,month,0 <= X,2017,6,2017-06-01,402.73112163402783
882,Programs - Parents -Online,count leads,month,0 <= X,2017,7,2017-07-01,395.3079187074196
883,Programs - Parents -Online,count leads,month,0 <= X,2017,8,2017-08-01,426.2709779779272
884,Programs - Parents -Online,count leads,month,0 <= X,2017,9,2017-09-01,396.6123358352703
885,Programs - Parents -Online,count leads,month,0 <= X,2017,10,2017-10-01,330.6624261436748
886,Programs - Parents -Online,count leads,month,0 <= X,2017,11,2017-11-01,286.3882672989354
887,Programs - Parents -Online,count leads,month,0 <= X,2017,12,2017-12-01,316.22049026852875
888,Programs - Parents -Online,count leads,month,0 <= X,2018,1,2018-01-01,319.6398337299481
889,Programs - Parents -Online,count leads,month,0 <= X,2018,2,2018-02-01,337.52152775054384
890,Programs - Parents -Online,count leads,month,0 <= X,2018,3,2018-03-01,354.0716687226888
891,Programs - Parents -Online,count leads,month,0 <= X,2018,4,2018-04-01,423.28925830524423
892,Programs - Parents -Online,count leads,month,0 <= X,2018,5,2018-05-01,337.4506004212741
893,Programs - Parents -Online,count leads,month,0 <= X,2018,6,2018-06-01,321.7986859267395
894,Programs - Parents -Online,count leads,month,0 <= X,2018,7,2018-07-01,285.96267190254287
895,Programs - Parents -Online,count leads,month,0 <= X,2018,8,2018-08-01,310.58265196852426
896,Programs - Parents -Online,count leads,month,0 <= X,2018,9,2018-09-01,258.008731643866
897,Programs - Parents -Online,count leads,month,0 <= X,2018,10,2018-10-01,282.33551669347526
898,Programs - Parents -Online,count leads,month,0 <= X,2018,11,2018-11-01,313.25712023085055
899,Programs - Parents -Online,count leads,month,0 <= X,2018,12,2018-12-01,284.18458595087907
900,Programs - Parents -Online,count leads,month,0 <= X,2019,1,2019-01-01,234.66074463206058
901,Programs - Parents -Online,count leads,month,0 <= X,2019,2,2019-02-01,258.4548192014858
902,Programs - Parents -Online,count leads,month,0 <= X,2019,3,2019-03-01,223.29059775394717
903,Programs - Parents -Online,count leads,month,0 <= X,2019,4,2019-04-01,188.27070352852485
904,Programs - Parents -Online,count leads,month,0 <= X,2019,5,2019-05-01,238.25017947230276
905,Programs - Parents -Online,count leads,month,0 <= X,2019,6,2019-06-01,234.36631073440677
906,Programs - Parents -Online,count leads,month,0 <= X,2019,7,2019-07-01,220.5536243395215
907,Programs - Parents -Online,count leads,month,0 <= X,2019,8,2019-08-01,240.9549432013233
908,Programs - Parents -Online,count leads,month,0 <= X,2019,9,2019-09-01,264.9084936353243
909,Programs - Parents -Online,count leads,month,0 <= X,2019,10,2019-10-01,301.66933083517125
910,Programs - Parents -Online,count leads,month,0 <= X,2019,11,2019-11-01,412.9288490643956
911,Programs - Parents -Online,count leads,month,0 <= X,2019,12,2019-12-01,460.215772175046
912,Programs - Parents -Online,count leads,month,0 <= X,2020,1,2020-01-01,454.1498288461388
913,Programs - Parents -Online,count leads,month,0 <= X,2020,2,2020-02-01,486.47412874964186
914,Programs - Parents -Online,count leads,month,0 <= X,2020,3,2020-03-01,408.1267143632881
915,Programs - Parents -Online,count leads,month,0 <= X,2020,4,2020-04-01,374.9579114052198
916,Programs - Parents -Online,count leads,month,0 <= X,2020,5,2020-05-01,324.90344338374285
917,Programs - Parents -Online,count leads,month,0 <= X,2020,6,2020-06-01,332.0672314764837
918,Programs - Parents -Online,count leads,month,0 <= X,2020,7,2020-07-01,244.83636587517208
919,Programs - Parents -Online,count leads,month,0 <= X,2020,8,2020-08-01,345.10577468779553
920,Programs - Parents -Online,count leads,month,0 <= X,2020,9,2020-09-01,383.5898638973391
921,Programs - Parents -Online,count leads,month,0 <= X,2020,10,2020-10-01,397.2209686439269
922,Programs - Parents -Online,count leads,month,0 <= X,2020,11,2020-11-01,379.8588526173676
923,Programs - Parents -Online,count leads,month,0 <= X,2020,12,2020-12-01,408.80535340029286
924,Programs - Parents -Online,count leads,month,0 <= X,2021,1,2021-01-01,393.48331994872797
925,Programs - Parents -Online,count leads,month,0 <= X,2021,2,2021-02-01,300.96180535215103
926,Programs - Parents -Online,count leads,month,0 <= X,2021,3,2021-03-01,346.288033922337
927,Programs - Parents -Online,count leads,month,0 <= X,2021,4,2021-04-01,387.02650637274553
928,Programs - Parents -Online,count leads,month,0 <= X,2021,5,2021-05-01,349.99335470656104
929,Programs - Parents -Online,count leads,month,0 <= X,2021,6,2021-06-01,316.7443385716013
930,Programs - Parents -Online,count leads,month,0 <= X,2021,7,2021-07-01,370.7170054076403
931,Programs - Parents -Online,count leads,month,0 <= X,2021,8,2021-08-01,372.9915050546065
932,Programs - Parents -Online,count leads,month,0 <= X,2021,9,2021-09-01,453.7044380134151
933,Programs - Parents -Online,count leads,month,0 <= X,2021,10,2021-10-01,518.4692696849276
934,Programs - Parents -Online,count leads,month,0 <= X,2021,11,2021-11-01,474.113570731802
935,Programs - Parents -Online,count leads,month,0 <= X,2021,12,2021-12-01,427.7537392721967
936,Programs - Parents -Online,count leads,month,0 <= X,2022,1,2022-01-01,423.33855862202853
937,Programs - Parents -Online,count leads,month,0 <= X,2022,2,2022-02-01,404.94641880752613
