,kpi,circle,periodicity,unit,initial_value,target_value,date,value,cumulated_value,progress,performance
423,additional monetization/savings from programs,Program,quarter,chf,70665.19720000001,489220.5960000001,2016-12-01,142473.52,543578.4400000001,112.98701298701299,66.57471845518563
424,additional monetization/savings from programs,Program,quarter,chf,71776.60840000001,430659.6504,2017-03-01,99118.91,99118.91,7.61872209052441,11.393682913165462
425,additional monetization/savings from programs,Program,quarter,chf,71776.60840000001,430659.6504,2017-06-01,101822.41,200941.32,35.99075366731873,24.035252383358056
426,additional monetization/savings from programs,Program,quarter,chf,71776.60840000001,430659.6504,2017-09-01,282011.51,482952.83,114.5710923839082,59.04786007020139
427,additional monetization/savings from programs,Program,quarter,chf,71776.60840000001,430659.6504,2017-12-01,29737.23,512690.06,122.85714285714286,62.739829833007974
428,additional monetization/savings from programs,Program,quarter,chf,24384.1416,707140.1063999999,2018-03-01,203219.52,203219.52,26.1931623625414,24.31809801200692
429,additional monetization/savings from programs,Program,quarter,chf,24384.1416,707140.1063999999,2018-06-01,55938.2,259157.71999999997,34.3861629196857,31.262999839979045
430,additional monetization/savings from programs,Program,quarter,chf,24384.1416,707140.1063999999,2018-09-01,262361.99,521519.70999999996,72.81306850913066,63.83605839283567
431,additional monetization/savings from programs,Program,quarter,chf,24384.1416,707140.1063999999,2018-12-01,291285.01,812804.72,115.47619047619048,100.0
432,additional monetization/savings from programs,Program,quarter,chf,26844.0704,139253.6152,2019-03-01,7435.96,7435.96,-17.265535977866538,0.010958995540705683
433,additional monetization/savings from programs,Program,quarter,chf,26844.0704,139253.6152,2019-06-01,30079.82,37515.78,9.493597379997572,3.7454623743243016
434,additional monetization/savings from programs,Program,quarter,chf,26844.0704,139253.6152,2019-09-01,66207.8,103723.58,68.39233246321268,11.965367041367806
435,additional monetization/savings from programs,Program,quarter,chf,26844.0704,139253.6152,2019-12-01,64051.86,167775.44,125.37313432835822,19.917605039712672
436,additional monetization/savings from programs,Program,quarter,chf,15513.4728,195026.5152,2020-03-01,7347.69,7347.69,-4.5488521005647,0.0
437,additional monetization/savings from programs,Program,quarter,chf,15513.4728,195026.5152,2020-06-01,90489.64,97837.33,45.85954095556012,11.234570762887252
438,additional monetization/savings from programs,Program,quarter,chf,15513.4728,195026.5152,2020-09-01,62086.79,159924.12,80.44576888080195,18.942839197765768
439,additional monetization/savings from programs,Program,quarter,chf,15513.4728,195026.5152,2020-12-01,61696.92,221621.03999999998,114.81481481481481,26.602704057347417
440,additional monetization/savings from programs,Program,quarter,chf,106392.8368,638357.0207999999,2021-03-01,300008.57,300008.57,36.396385137086604,36.33476015474097
441,additional monetization/savings from programs,Program,quarter,chf,106392.8368,638357.0207999999,2021-06-01,59237.67,359246.24,47.53203520182856,43.68930146403961
442,additional monetization/savings from programs,Program,quarter,chf,106392.8368,638357.0207999999,2021-09-01,292443.89,651690.13,102.50639227245419,79.99712163416093
443,additional monetization/savings from programs,Program,quarter,chf,106392.8368,638357.0207999999,2021-12-01,13265.1,664955.23,105.0,81.64402513191796
444,additional monetization/savings from programs,Program,quarter,chf,60113.687699999995,508233.9051,2022-03-01,136086.88,136086.88,16.95375244187767,15.983371577252234
445,additional monetization/savings from programs,Program,quarter,chf,60113.687699999995,508233.9051,2022-06-01,302438.98,438525.86,84.4443427470318,53.53211331459854
446,additional monetization/savings from programs,Program,quarter,chf,60113.687699999995,508233.9051,2022-09-01,14621.48,453147.33999999997,87.70719040091227,55.34741561570329
447,additional monetization/savings from programs,Program,quarter,chf,60113.687699999995,508233.9051,2022-12-01,93340.73,546488.07,108.53658536585364,66.93595808580875
448,additional monetization/savings from programs,Program,quarter,chf,50941.9206,277350.4566,2023-03-01,186258.0,186258.0,59.76633292659955,22.212272453565895
449,additional monetization/savings from programs,Program,quarter,chf,50941.9206,277350.4566,2023-06-01,0.0,186258.0,59.76633292659955,22.212272453565895
450,additional monetization/savings from programs,Program,quarter,chf,50941.9206,277350.4566,2023-09-01,26000.0,212258.0,71.24999889580135,25.440253467028523
451,additional monetization/savings from programs,Program,quarter,chf,50941.9206,277350.4566,2023-12-01,70752.67,283010.67,102.50000000000001,34.22441790594341
452,reachability,Programs - Children - Counceling,quarter,%,0,100,2014-03-01,42.19,42.19,42.19,0.0
453,reachability,Programs - Children - Counceling,quarter,%,0,100,2014-06-01,45.04,45.04,45.04,54.28571428571431
454,reachability,Programs - Children - Counceling,quarter,%,0,100,2014-09-01,44.95,44.95,44.95,52.57142857142867
455,reachability,Programs - Children - Counceling,quarter,%,0,100,2014-12-01,47.01,47.01,47.01,91.80952380952382
456,reachability,Programs - Children - Counceling,quarter,%,0,100,2015-03-01,45.15,45.15,45.15,56.3809523809524
457,reachability,Programs - Children - Counceling,quarter,%,0,100,2015-06-01,45.09,45.09,45.09,55.23809523809534
458,reachability,Programs - Children - Counceling,quarter,%,0,100,2015-09-01,44.47,44.47,44.47,43.42857142857145
459,reachability,Programs - Children - Counceling,quarter,%,0,100,2015-12-01,43.44,43.44,43.44,23.809523809523807
460,reachability,Programs - Children - Counceling,quarter,%,0,100,2016-03-01,44.33,44.33,44.33,40.76190476190477
461,reachability,Programs - Children - Counceling,quarter,%,0,100,2016-06-01,42.9,42.9,42.9,13.523809523809541
462,reachability,Programs - Children - Counceling,quarter,%,0,100,2016-09-01,44.38,44.38,44.38,41.7142857142858
463,reachability,Programs - Children - Counceling,quarter,%,0,100,2016-12-01,43.25,43.25,43.25,20.190476190476232
464,reachability,Programs - Children - Counceling,quarter,%,0,100,2017-03-01,45.81,45.81,45.81,68.95238095238105
465,reachability,Programs - Children - Counceling,quarter,%,0,100,2017-06-01,43.76,43.76,43.76,29.904761904761912
466,reachability,Programs - Children - Counceling,quarter,%,0,100,2017-09-01,44.39,44.39,44.39,41.90476190476196
467,reachability,Programs - Children - Counceling,quarter,%,0,100,2017-12-01,42.97,42.97,42.97,14.857142857142879
468,reachability,Programs - Children - Counceling,quarter,%,0,100,2018-03-01,42.36,42.36,42.36,3.2380952380952706
469,reachability,Programs - Children - Counceling,quarter,%,0,100,2018-06-01,47.44,47.44,47.44,100.0
470,reachability,Programs - Children - Counceling,quarter,%,0,100,2018-09-01,43.72,43.72,43.72,29.142857142857164
471,reachability,Programs - Children - Counceling,quarter,%,0,100,2018-12-01,44.31,44.31,44.31,40.380952380952465
472,reachability,Programs - Children - Counceling,quarter,%,0,100,2019-03-01,43.66,43.66,43.66,27.99999999999998
473,reachability,Programs - Children - Counceling,quarter,%,0,100,2019-06-01,45.57,45.57,45.57,64.38095238095242
474,reachability,Programs - Children - Counceling,quarter,%,0,100,2019-09-01,45.33,45.33,45.33,59.809523809523824
475,reachability,Programs - Children - Counceling,quarter,%,0,100,2019-12-01,45.67,45.67,45.67,66.28571428571436
476,reachability,Programs - Children - Counceling,quarter,%,0,100,2020-03-01,43.43,43.43,43.43,23.619047619047656
477,reachability,Programs - Children - Counceling,quarter,%,0,100,2020-06-01,44.84,44.84,44.84,50.47619047619059
478,reachability,Programs - Children - Counceling,quarter,%,0,100,2020-09-01,45.21,45.21,45.21,57.52380952380959
479,reachability,Programs - Children - Counceling,quarter,%,0,100,2020-12-01,46.18,46.18,46.18,76.00000000000003
480,reachability,Programs - Children - Counceling,quarter,%,0,100,2021-03-01,43.83,43.83,43.83,31.238095238095248
481,reachability,Programs - Children - Counceling,quarter,%,0,100,2021-06-01,43.56,43.56,43.56,26.095238095238184
482,reachability,Programs - Children - Counceling,quarter,%,0,100,2021-09-01,44.55,44.55,44.55,44.95238095238094
483,reachability,Programs - Children - Counceling,quarter,%,0,100,2021-12-01,43.15,43.15,43.15,18.285714285714302
484,reachability,Programs - Children - Counceling,quarter,%,0,100,2022-03-01,44.74,44.74,44.74,48.571428571428655
485,reachability,Programs - Children - Counceling,quarter,%,0,100,2022-06-01,44.95,44.95,44.95,52.57142857142867
486,reachability,Programs - Children - Counceling,quarter,%,0,100,2022-09-01,43.44,43.44,43.44,23.809523809523807
487,reachability,Programs - Children - Counceling,quarter,%,0,100,2022-12-01,46.43,46.43,46.43,80.7619047619048
488,reachability,Programs - Children - Counceling,quarter,%,0,100,2023-03-01,46.0,46.0,46.0,72.57142857142863
489,reachability,Programs - Children - Counceling,quarter,%,0,100,2023-06-01,44.9,44.9,44.9,51.619047619047635
490,reachability,Programs - Children - Counceling,quarter,%,0,100,2023-09-01,43.6,43.6,43.6,26.85714285714293
491,reachability,Programs - Children - Counceling,quarter,%,0,100,2023-12-01,44.83,44.83,44.83,50.2857142857143
492,count leads,Programs - Parents -Online,month,amount,467.86033872250766,2311.7804972170966,2014-01-01,128.20486277568435,128.20486277568435,-18.420291918936687,0.0
493,count leads,Programs - Parents -Online,month,amount,467.86033872250766,2311.7804972170966,2014-02-01,192.46243840134463,320.667301177029,-7.98261447858186,3.1002594000059704
494,count leads,Programs - Parents -Online,month,amount,467.86033872250766,2311.7804972170966,2014-03-01,235.9218714315344,556.5891726085634,4.811967236070333,6.900580156866466
495,count leads,Programs - Parents -Online,month,amount,467.86033872250766,2311.7804972170966,2014-04-01,297.2410920743177,853.8302646828811,20.932030282454665,11.688654637403678
496,count leads,Programs - Parents -Online,month,amount,467.86033872250766,2311.7804972170966,2014-05-01,313.1616043940488,1166.99186907693,37.91549905963426,16.733182888256483
497,count leads,Programs - Parents -Online,month,amount,467.86033872250766,2311.7804972170966,2014-06-01,327.6686626222014,1494.6605316991313,55.685718725203515,22.011396444210096
498,count leads,Programs - Parents -Online,month,amount,467.86033872250766,2311.7804972170966,2014-07-01,249.01122840580243,1743.6717601049338,69.19016615253138,26.022565626023443
499,count leads,Programs - Parents -Online,month,amount,467.86033872250766,2311.7804972170966,2014-08-01,224.9409550773559,1968.6127151822898,81.3892277030598,29.646001534959847
500,count leads,Programs - Parents -Online,month,amount,467.86033872250766,2311.7804972170966,2014-09-01,184.35013075055917,2152.9628459328487,91.38695617851971,32.61558474558053
501,count leads,Programs - Parents -Online,month,amount,467.86033872250766,2311.7804972170966,2014-10-01,169.1458209384014,2322.10866687125,100.56012022031288,35.34025105289643
502,count leads,Programs - Parents -Online,month,amount,467.86033872250766,2311.7804972170966,2014-11-01,206.3994037709058,2528.508070642156,111.75363111177221,38.665012481731715
503,count leads,Programs - Parents -Online,month,amount,467.86033872250766,2311.7804972170966,2014-12-01,223.61156890200652,2752.1196395441625,123.88059701492537,42.26703412396445
504,count leads,Programs - Parents -Online,month,amount,50.01358325016915,2025.5501216318507,2015-01-01,244.3063327090885,244.3063327090885,9.834935759683795,1.8702073843881635
505,count leads,Programs - Parents -Online,month,amount,50.01358325016915,2025.5501216318507,2015-02-01,220.64011972158175,464.94645243067026,21.003553268642932,5.424363773900566
506,count leads,Programs - Parents -Online,month,amount,50.01358325016915,2025.5501216318507,2015-03-01,235.5931809673129,700.5396333979832,32.92908217636467,9.219389857629725
507,count leads,Programs - Parents -Online,month,amount,50.01358325016915,2025.5501216318507,2015-04-01,164.149870407449,864.6895038054322,41.238210720345805,11.863579461417372
508,count leads,Programs - Parents -Online,month,amount,50.01358325016915,2025.5501216318507,2015-05-01,172.86837673873683,1037.557880544169,49.98866273073215,14.648210137406448
509,count leads,Programs - Parents -Online,month,amount,50.01358325016915,2025.5501216318507,2015-06-01,162.15223464356612,1199.710115187735,58.19667263048313,17.26022105164714
510,count leads,Programs - Parents -Online,month,amount,50.01358325016915,2025.5501216318507,2015-07-01,201.53897896740173,1401.2490941551368,68.39840644060533,20.50668887779169
511,count leads,Programs - Parents -Online,month,amount,50.01358325016915,2025.5501216318507,2015-08-01,224.12166687077047,1625.3707610259073,79.74325694154146,24.11692737540525
512,count leads,Programs - Parents -Online,month,amount,50.01358325016915,2025.5501216318507,2015-09-01,227.01707118387148,1852.3878322097787,91.23467037648805,27.77380616560302
513,count leads,Programs - Parents -Online,month,amount,50.01358325016915,2025.5501216318507,2015-10-01,240.0130710861173,2092.400903295896,103.38393040904262,31.640029548928073
514,count leads,Programs - Parents -Online,month,amount,50.01358325016915,2025.5501216318507,2015-11-01,219.75194586072035,2312.1528491566164,114.50758930328591,35.17987889035438
515,count leads,Programs - Parents -Online,month,amount,50.01358325016915,2025.5501216318507,2015-12-01,188.5263133518412,2500.6791625084575,124.0506329113924,38.216733665615465
516,count leads,Programs - Parents -Online,month,amount,341.88865037604546,2921.593921395297,2016-01-01,161.71026872803125,161.71026872803125,-6.984456080008901,0.5397180385825027
517,count leads,Programs - Parents -Online,month,amount,341.88865037604546,2921.593921395297,2016-02-01,209.51105812411453,371.2213268521458,1.1370553375080283,3.914603199291063
518,count leads,Programs - Parents -Online,month,amount,341.88865037604546,2921.593921395297,2016-03-01,190.4079175028913,561.6292443550371,8.518050354340335,6.981767581999912
519,count leads,Programs - Parents -Online,month,amount,341.88865037604546,2921.593921395297,2016-04-01,263.4067947078185,825.0360390628557,18.728782474283072,11.224826113844076
520,count leads,Programs - Parents -Online,month,amount,341.88865037604546,2921.593921395297,2016-05-01,299.5246529149066,1124.5606919777624,30.339591518238834,16.049685075656324
521,count leads,Programs - Parents -Online,month,amount,341.88865037604546,2921.593921395297,2016-06-01,309.0854349307977,1433.64612690856,42.321015846169004,21.028552812180042
522,count leads,Programs - Parents -Online,month,amount,341.88865037604546,2921.593921395297,2016-07-01,342.5492196602755,1776.1953465688357,55.599634280162945,26.54646813652969
523,count leads,Programs - Parents -Online,month,amount,341.88865037604546,2921.593921395297,2016-08-01,357.1746280672354,2133.369974636071,69.44519377410136,32.29997519643685
524,count leads,Programs - Parents -Online,month,amount,341.88865037604546,2921.593921395297,2016-09-01,305.4877240718422,2438.857698707913,81.28715601311103,37.22088961489171
525,count leads,Programs - Parents -Online,month,amount,341.88865037604546,2921.593921395297,2016-10-01,281.86758688332577,2720.725285591239,92.21350446267476,41.76132172751907
526,count leads,Programs - Parents -Online,month,amount,341.88865037604546,2921.593921395297,2016-11-01,231.80972235810805,2952.535007949347,101.19940393585448,45.49540239657329
527,count leads,Programs - Parents -Online,month,amount,341.88865037604546,2921.593921395297,2016-12-01,155.54363183288436,3108.078639782231,107.22891566265062,48.00095938060866
528,count leads,Programs - Parents -Online,month,amount,150.84714749010985,3620.331539762636,2017-01-01,159.65656578095968,159.65656578095968,0.2539114546954232,0.5066361971626129
529,count leads,Programs - Parents -Online,month,amount,150.84714749010985,3620.331539762636,2017-02-01,226.3801055006824,386.03667128164204,6.778803337906994,4.153254497764641
530,count leads,Programs - Parents -Online,month,amount,150.84714749010985,3620.331539762636,2017-03-01,233.47801254962135,619.5146838312634,13.508276255255739,7.914208630499031
531,count leads,Programs - Parents -Online,month,amount,150.84714749010985,3620.331539762636,2017-04-01,319.1191292585658,938.6338130898291,22.70615966321485,13.054702996170938
532,count leads,Programs - Parents -Online,month,amount,150.84714749010985,3620.331539762636,2017-05-01,403.8896331283673,1342.5234462181963,34.347360125967704,19.560713426424506
533,count leads,Programs - Parents -Online,month,amount,150.84714749010985,3620.331539762636,2017-06-01,417.2676772288818,1759.791123447078,46.3741522959584,26.28222256552133
534,count leads,Programs - Parents -Online,month,amount,150.84714749010985,3620.331539762636,2017-07-01,401.1508884850616,2160.9420119321394,57.93641467069431,32.74411623774589
535,count leads,Programs - Parents -Online,month,amount,150.84714749010985,3620.331539762636,2017-08-01,411.1103731386115,2572.052385070751,69.78573654844263,39.36644114098289
536,count leads,Programs - Parents -Online,month,amount,150.84714749010985,3620.331539762636,2017-09-01,367.6532207751292,2939.70560584588,80.3825048058238,45.28874142522683
537,count leads,Programs - Parents -Online,month,amount,150.84714749010985,3620.331539762636,2017-10-01,295.8232202107354,3235.528826056616,88.90893659694567,50.05397627736908
538,count leads,Programs - Parents -Online,month,amount,150.84714749010985,3620.331539762636,2017-11-01,249.85239365310065,3485.3812197097163,96.11036382369984,54.07869527433886
539,count leads,Programs - Parents -Online,month,amount,150.84714749010985,3620.331539762636,2017-12-01,285.7974675430295,3771.178687252746,104.34782608695652,58.68243142466495
540,count leads,Programs - Parents -Online,month,amount,386.28206521874625,3476.538586968716,2018-01-01,322.1990072788823,322.1990072788823,-2.0737132172954564,3.1249327143407633
541,count leads,Programs - Parents -Online,month,amount,386.28206521874625,3476.538586968716,2018-02-01,357.439688657568,679.6386959364503,9.492954020256551,8.882709472759357
542,count leads,Programs - Parents -Online,month,amount,386.28206521874625,3476.538586968716,2018-03-01,382.9401913328092,1062.5788872692594,21.88481173943241,15.051258191569167
543,count leads,Programs - Parents -Online,month,amount,386.28206521874625,3476.538586968716,2018-04-01,448.1957233990573,1510.7746106683167,36.3883236726505,22.270968260984432
544,count leads,Programs - Parents -Online,month,amount,386.28206521874625,3476.538586968716,2018-05-01,360.332666237708,1871.1072769060247,48.048607008405966,28.075346221234064
545,count leads,Programs - Parents -Online,month,amount,386.28206521874625,3476.538586968716,2018-06-01,333.30028361394403,2204.4075605199687,58.834128574919816,33.4442761063683
546,count leads,Programs - Parents -Online,month,amount,386.28206521874625,3476.538586968716,2018-07-01,284.2204923668709,2488.6280528868397,68.03143923073299,38.02260973060113
547,count leads,Programs - Parents -Online,month,amount,386.28206521874625,3476.538586968716,2018-08-01,297.1995482481259,2785.8276011349653,77.64874919048434,42.81001500711737
548,count leads,Programs - Parents -Online,month,amount,386.28206521874625,3476.538586968716,2018-09-01,246.37303871430035,3032.200639849266,85.62132483202956,46.77868720895886
549,count leads,Programs - Parents -Online,month,amount,386.28206521874625,3476.538586968716,2018-10-01,265.0235242440984,3297.2241640933644,94.19742595434089,51.047788645505634
550,count leads,Programs - Parents -Online,month,amount,386.28206521874625,3476.538586968716,2018-11-01,294.4773825733542,3591.7015466667185,103.72664725039678,55.791344224430574
551,count leads,Programs - Parents -Online,month,amount,386.28206521874625,3476.538586968716,2018-12-01,271.11910552074374,3862.820652187462,112.5,60.15863564188163
552,count leads,Programs - Parents -Online,month,amount,227.5522557207335,2795.641998854726,2019-01-01,229.39746040279127,229.39746040279127,0.0718512539131885,1.6300495026995783
553,count leads,Programs - Parents -Online,month,amount,227.5522557207335,2795.641998854726,2019-02-01,264.9038977058032,494.3013581085945,10.387063111833905,5.897223948697342
554,count leads,Programs - Parents -Online,month,amount,227.5522557207335,2795.641998854726,2019-03-01,237.76451319803687,732.0658713066314,19.645482286386535,9.727226691845106
555,count leads,Programs - Parents -Online,month,amount,227.5522557207335,2795.641998854726,2019-04-01,201.59885745324232,933.6647287598737,27.49563074760111,12.974659063799878
556,count leads,Programs - Parents -Online,month,amount,227.5522557207335,2795.641998854726,2019-05-01,245.04840295280297,1178.7131317126766,37.03768057697178,16.92199352044142
557,count leads,Programs - Parents -Online,month,amount,227.5522557207335,2795.641998854726,2019-06-01,241.26649358398663,1419.9796252966632,46.432464938734576,20.808407518171425
558,count leads,Programs - Parents -Online,month,amount,227.5522557207335,2795.641998854726,2019-07-01,217.739760545469,1637.7193858421322,54.911131275361434,24.31584380024974
559,count leads,Programs - Parents -Online,month,amount,227.5522557207335,2795.641998854726,2019-08-01,236.7247911029227,1874.4441769450548,64.12906424424722,28.129098297736967
560,count leads,Programs - Parents -Online,month,amount,227.5522557207335,2795.641998854726,2019-09-01,255.64936227777895,2130.093539222834,74.08390959033684,32.24719710751324
561,count leads,Programs - Parents -Online,month,amount,227.5522557207335,2795.641998854726,2019-10-01,281.12844648996463,2411.2219857127984,85.03089644083866,36.77572286079341
562,count leads,Programs - Parents -Online,month,amount,227.5522557207335,2795.641998854726,2019-11-01,394.6905132020681,2805.9124989148663,100.39992761497527,43.133550309161336
563,count leads,Programs - Parents -Online,month,amount,227.5522557207335,2795.641998854726,2019-12-01,444.8340113813263,3250.746510296193,117.72151898734178,50.299108621123814
564,count leads,Programs - Parents -Online,month,amount,465.64085641312363,4237.331793359424,2020-01-01,443.2977011871433,443.2977011871433,-0.5923909355115452,5.075637315384148
565,count leads,Programs - Parents -Online,month,amount,465.64085641312363,4237.331793359424,2020-02-01,473.9093864832441,917.2070876703874,11.972514153634982,12.709553015505898
566,count leads,Programs - Parents -Online,month,amount,465.64085641312363,4237.331793359424,2020-03-01,416.4940866125981,1333.7011742829854,23.015149766557364,19.41860085773975
567,count leads,Programs - Parents -Online,month,amount,465.64085641312363,4237.331793359424,2020-04-01,387.22175122845846,1720.922925511444,33.2816789626629,25.656118599406348
568,count leads,Programs - Parents -Online,month,amount,465.64085641312363,4237.331793359424,2020-05-01,341.6411502930878,2062.564075804532,42.33971568954523,31.159406391158644
569,count leads,Programs - Parents -Online,month,amount,465.64085641312363,4237.331793359424,2020-06-01,346.7079729770141,2409.272048781546,51.53209064213669,36.744312522491825
570,count leads,Programs - Parents -Online,month,amount,465.64085641312363,4237.331793359424,2020-07-01,265.73552445861867,2675.0075732401647,58.57761820261512,41.02488313388751
571,count leads,Programs - Parents -Online,month,amount,465.64085641312363,4237.331793359424,2020-08-01,361.9679683421891,3036.975541582354,68.1745860982734,46.855603172952
572,count leads,Programs - Parents -Online,month,amount,465.64085641312363,4237.331793359424,2020-09-01,402.6326990247805,3439.608240607134,78.84971048560631,53.34136642249747
573,count leads,Programs - Parents -Online,month,amount,465.64085641312363,4237.331793359424,2020-10-01,403.1621665691935,3842.770407176328,89.53887280853006,59.83565854004025
574,count leads,Programs - Parents -Online,month,amount,465.64085641312363,4237.331793359424,2020-11-01,385.04817030952415,4227.818577485852,99.74777318628142,66.0381633995488
575,count leads,Programs - Parents -Online,month,amount,465.64085641312363,4237.331793359424,2020-12-01,428.5899866453839,4656.408564131236,111.11111111111111,72.94205667806449
576,count leads,Programs - Parents -Online,month,amount,611.337685097367,4381.253409864463,2021-01-01,435.02640855745886,435.02640855745886,-4.676796231321604,4.942400134465212
577,count leads,Programs - Parents -Online,month,amount,611.337685097367,4381.253409864463,2021-02-01,338.8783916541896,773.9048002116485,4.312221465489787,10.401184341459164
578,count leads,Programs - Parents -Online,month,amount,611.337685097367,4381.253409864463,2021-03-01,407.5522245723932,1181.4570247840418,15.12286696334297,16.966193211340958
579,count leads,Programs - Parents -Online,month,amount,611.337685097367,4381.253409864463,2021-04-01,452.4267725168137,1633.8837973008553,27.123845381627486,24.254058656465727
580,count leads,Programs - Parents -Online,month,amount,611.337685097367,4381.253409864463,2021-05-01,404.3089692055659,2038.1927665064213,37.84846096253796,30.76682391444514
581,count leads,Programs - Parents -Online,month,amount,611.337685097367,4381.253409864463,2021-06-01,355.56565097317497,2393.758417479596,47.28012142744508,36.4944129489875
582,count leads,Programs - Parents -Online,month,amount,611.337685097367,4381.253409864463,2021-07-01,407.7645510733256,2801.5229685529216,58.09639905387709,43.06284205627174
583,count leads,Programs - Parents -Online,month,amount,611.337685097367,4381.253409864463,2021-08-01,399.4438593650002,3200.966827917922,68.69196374358054,49.49723824317131
584,count leads,Programs - Parents -Online,month,amount,611.337685097367,4381.253409864463,2021-09-01,465.1623379912487,3666.1291659091703,81.03076312138323,56.99025310292717
585,count leads,Programs - Parents -Online,month,amount,611.337685097367,4381.253409864463,2021-10-01,526.2837768978914,4192.412942807062,94.99085706832166,65.46783574165433
586,count leads,Programs - Parents -Online,month,amount,611.337685097367,4381.253409864463,2021-11-01,475.4474428169952,4667.860385624057,107.60247699641351,73.12652704810247
587,count leads,Programs - Parents -Online,month,amount,611.337685097367,4381.253409864463,2021-12-01,426.6203235206676,5094.480709144725,118.91891891891892,79.99869223116241
588,count leads,Programs - Parents -Online,month,amount,492.6280614117117,4120.16196817068,2022-01-01,434.3401968954525,434.3401968954525,-1.6068179103069142,4.931346371594909
589,count leads,Programs - Parents -Online,month,amount,492.6280614117117,4120.16196817068,2022-02-01,424.5815115450687,858.9217084405211,10.097594025139674,11.770669582763087
590,count leads,Programs - Parents -Online,month,amount,492.6280614117117,4120.16196817068,2022-03-01,347.0058487597422,1205.9275572002634,19.663482523471473,17.360374012419346
591,count leads,Programs - Parents -Online,month,amount,492.6280614117117,4120.16196817068,2022-04-01,383.6120369005522,1589.5395941008155,30.23849151748227,23.539745079496424
592,count leads,Programs - Parents -Online,month,amount,492.6280614117117,4120.16196817068,2022-05-01,394.1413158470882,1983.6809099479037,41.10376048471944,29.888725844447183
593,count leads,Programs - Parents -Online,month,amount,492.6280614117117,4120.16196817068,2022-06-01,372.9493161643048,2356.6302261122087,51.38483092404492,35.89633768168818
594,count leads,Programs - Parents -Online,month,amount,492.6280614117117,4120.16196817068,2022-07-01,359.47362792549177,2716.1038540377003,61.29441790972976,41.68687792053859
595,count leads,Programs - Parents -Online,month,amount,492.6280614117117,4120.16196817068,2022-08-01,407.08515096520296,3123.1890050029033,72.51650876894146,48.244362988097116
596,count leads,Programs - Parents -Online,month,amount,492.6280614117117,4120.16196817068,2022-09-01,351.7033879405104,3474.8923929434136,82.21189403564296,53.90973719583081
597,count leads,Programs - Parents -Online,month,amount,492.6280614117117,4120.16196817068,2022-10-01,335.4842517144989,3810.3766446579125,91.46016738987434,59.313847283862295
598,count leads,Programs - Parents -Online,month,amount,492.6280614117117,4120.16196817068,2022-11-01,358.94041161804324,4169.317056275956,101.35505523500935,65.09579826819045
599,count leads,Programs - Parents -Online,month,amount,492.6280614117117,4120.16196817068,2022-12-01,309.119865648696,4478.436921924652,109.87654320987654,70.07522062803548
600,count leads,Programs - Parents -Online,month,amount,1267.2302305441556,5322.366968285453,2023-01-01,383.6980053943113,383.6980053943113,-21.787976147062547,4.115582363082697
601,count leads,Programs - Parents -Online,month,amount,1267.2302305441556,5322.366968285453,2023-02-01,517.8531473264657,901.5511527207769,-9.017675641365946,12.457361159803664
602,count leads,Programs - Parents -Online,month,amount,1267.2302305441556,5322.366968285453,2023-03-01,586.8,1488.351152720777,5.452859828834904,21.909762527232214
603,count leads,Programs - Parents -Online,month,amount,1267.2302305441556,5322.366968285453,2023-04-01,537.2,2025.551152720777,18.700255286557972,30.56318790995651
604,count leads,Programs - Parents -Online,month,amount,1267.2302305441556,5322.366968285453,2023-05-01,540.4,2565.951152720777,32.026563003150564,39.268160130403665
605,count leads,Programs - Parents -Online,month,amount,1267.2302305441556,5322.366968285453,2023-06-01,552.2,3118.1511527207767,45.64385967432457,48.163211314953834
606,count leads,Programs - Parents -Online,month,amount,1267.2302305441556,5322.366968285453,2023-07-01,496.4,3614.551152720777,57.88512383146107,56.159414516711735
607,count leads,Programs - Parents -Online,month,amount,1267.2302305441556,5322.366968285453,2023-08-01,467.6,4082.1511527207767,69.41617765877177,63.69169617896393
608,count leads,Programs - Parents -Online,month,amount,1267.2302305441556,5322.366968285453,2023-09-01,502.6,4584.751152720777,81.810334317468,71.78777137880988
609,count leads,Programs - Parents -Online,month,amount,1267.2302305441556,5322.366968285453,2023-10-01,583.8,5168.551152720777,96.20688954497867,81.19184758587325
610,count leads,Programs - Parents -Online,month,amount,1267.2302305441556,5322.366968285453,2023-11-01,583.8,5752.3511527207775,110.60344477248934,90.59592379293663
611,count leads,Programs - Parents -Online,month,amount,1267.2302305441556,5322.366968285453,2023-12-01,583.8,6336.151152720778,125.0,100.0
612,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,12678.360531487091,1039625.5635819413,2014-01-01,92148.80962900704,92148.80962900704,7.738513612137034,0.0
613,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,12678.360531487091,1039625.5635819413,2014-02-01,115356.74009627686,207505.5497252839,18.97149031762102,5.59643480712986
614,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,12678.360531487091,1039625.5635819413,2014-03-01,101793.07026019583,309298.61998547975,28.883691252374888,10.534839629018215
615,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,12678.360531487091,1039625.5635819413,2014-04-01,100859.32647947142,410157.94646495115,38.704967962596974,15.427944660092216
616,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,12678.360531487091,1039625.5635819413,2014-05-01,98852.48446021606,509010.4309251672,48.330826445543686,20.223689445725874
