,circle,kpi,periodicity,range,period_year,period_month,date,value
197,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2014,6,2014-06-01,23.0
198,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2014,7,2014-07-01,23.0
199,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2014,8,2014-08-01,23.0
200,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2014,9,2014-09-01,23.0
201,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2014,10,2014-10-01,23.0
202,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2014,11,2014-11-01,23.0
203,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2014,12,2014-12-01,23.0
312,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2015,1,2015-01-01,37.0
313,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2015,2,2015-02-01,37.0
314,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2015,3,2015-03-01,37.0
315,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2015,4,2015-04-01,37.0
316,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2015,5,2015-05-01,37.0
317,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2015,6,2015-06-01,37.0
318,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2015,7,2015-07-01,37.0
319,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2015,8,2015-08-01,37.0
320,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2015,9,2015-09-01,37.0
321,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2015,10,2015-10-01,37.0
322,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2015,11,2015-11-01,37.0
323,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2015,12,2015-12-01,37.0
432,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2016,1,2016-01-01,45.0
433,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2016,2,2016-02-01,45.0
434,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2016,3,2016-03-01,45.0
435,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2016,4,2016-04-01,45.0
436,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2016,5,2016-05-01,45.0
437,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2016,6,2016-06-01,45.0
438,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2016,7,2016-07-01,45.0
439,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2016,8,2016-08-01,45.0
440,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2016,9,2016-09-01,45.0
441,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2016,10,2016-10-01,45.0
442,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2016,11,2016-11-01,45.0
443,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2016,12,2016-12-01,45.0
552,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2017,1,2017-01-01,52.0
553,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2017,2,2017-02-01,52.0
554,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2017,3,2017-03-01,52.0
555,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2017,4,2017-04-01,52.0
556,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2017,5,2017-05-01,52.0
557,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2017,6,2017-06-01,52.0
558,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2017,7,2017-07-01,52.0
559,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2017,8,2017-08-01,52.0
560,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2017,9,2017-09-01,52.0
561,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2017,10,2017-10-01,52.0
562,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2017,11,2017-11-01,52.0
563,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2017,12,2017-12-01,52.0
672,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2018,1,2018-01-01,59.0
673,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2018,2,2018-02-01,59.0
674,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2018,3,2018-03-01,59.0
675,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2018,4,2018-04-01,59.0
676,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2018,5,2018-05-01,59.0
677,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2018,6,2018-06-01,59.0
678,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2018,7,2018-07-01,59.0
679,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2018,8,2018-08-01,59.0
680,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2018,9,2018-09-01,59.0
681,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2018,10,2018-10-01,59.0
682,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2018,11,2018-11-01,59.0
683,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2018,12,2018-12-01,59.0
792,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2019,1,2019-01-01,68.0
793,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2019,2,2019-02-01,68.0
794,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2019,3,2019-03-01,68.0
795,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2019,4,2019-04-01,68.0
796,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2019,5,2019-05-01,68.0
797,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2019,6,2019-06-01,68.0
798,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2019,7,2019-07-01,68.0
799,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2019,8,2019-08-01,68.0
800,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2019,9,2019-09-01,68.0
801,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2019,10,2019-10-01,68.0
802,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2019,11,2019-11-01,68.0
803,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2019,12,2019-12-01,68.0
912,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2020,1,2020-01-01,70.0
913,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2020,2,2020-02-01,70.0
914,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2020,3,2020-03-01,70.0
915,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2020,4,2020-04-01,70.0
916,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2020,5,2020-05-01,70.0
917,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2020,6,2020-06-01,70.0
918,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2020,7,2020-07-01,70.0
919,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2020,8,2020-08-01,70.0
920,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2020,9,2020-09-01,70.0
921,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2020,10,2020-10-01,70.0
922,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2020,11,2020-11-01,70.0
923,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2020,12,2020-12-01,70.0
1032,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2021,1,2021-01-01,72.0
1033,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2021,2,2021-02-01,72.0
1034,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2021,3,2021-03-01,72.0
1035,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2021,4,2021-04-01,72.0
1036,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2021,5,2021-05-01,72.0
1037,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2021,6,2021-06-01,72.0
1038,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2021,7,2021-07-01,72.0
1039,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2021,8,2021-08-01,72.0
1040,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2021,9,2021-09-01,72.0
1041,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2021,10,2021-10-01,72.0
1042,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2021,11,2021-11-01,72.0
1043,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2021,12,2021-12-01,72.0
1152,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2022,1,2022-01-01,65.0
1153,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2022,2,2022-02-01,65.0
1154,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2022,3,2022-03-01,65.0
1155,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2022,4,2022-04-01,65.0
1156,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2022,5,2022-05-01,65.0
1157,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2022,6,2022-06-01,65.0
1158,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2022,7,2022-07-01,65.0
1159,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2022,8,2022-08-01,65.0
1160,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2022,9,2022-09-01,65.0
1161,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2022,10,2022-10-01,65.0
1162,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2022,11,2022-11-01,65.0
1163,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2022,12,2022-12-01,65.0
72,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2023,1,2023-01-01,35.0
73,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2023,2,2023-02-01,35.0
74,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2023,3,2023-03-01,35.0
75,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2023,4,2023-04-01,35.0
76,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2023,5,2023-05-01,35.0
77,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2023,6,2023-06-01,35.0
78,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2023,7,2023-07-01,35.0
79,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2023,8,2023-08-01,35.0
80,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2023,9,2023-09-01,35.0
81,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2023,10,2023-10-01,35.0
82,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2023,11,2023-11-01,35.0
83,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2023,12,2023-12-01,35.0
204,Fundraising,private donations,month,0 <= X,2014,1,2014-01-01,248384.0
205,Fundraising,private donations,month,0 <= X,2014,2,2014-02-01,677356.61
206,Fundraising,private donations,month,0 <= X,2014,3,2014-03-01,437920.52
207,Fundraising,private donations,month,0 <= X,2014,4,2014-04-01,339549.48
208,Fundraising,private donations,month,0 <= X,2014,5,2014-05-01,336036.85
209,Fundraising,private donations,month,0 <= X,2014,6,2014-06-01,361332.68
210,Fundraising,private donations,month,0 <= X,2014,7,2014-07-01,395194.1
211,Fundraising,private donations,month,0 <= X,2014,8,2014-08-01,315559.73
212,Fundraising,private donations,month,0 <= X,2014,9,2014-09-01,547618.08
213,Fundraising,private donations,month,0 <= X,2014,10,2014-10-01,473700.13
214,Fundraising,private donations,month,0 <= X,2014,11,2014-11-01,630728.84
215,Fundraising,private donations,month,0 <= X,2014,12,2014-12-01,830603.19
324,Fundraising,private donations,month,0 <= X,2015,1,2015-01-01,311620.55
325,Fundraising,private donations,month,0 <= X,2015,2,2015-02-01,281133.04
326,Fundraising,private donations,month,0 <= X,2015,3,2015-03-01,779006.49
327,Fundraising,private donations,month,0 <= X,2015,4,2015-04-01,404485.34
328,Fundraising,private donations,month,0 <= X,2015,5,2015-05-01,280793.16
329,Fundraising,private donations,month,0 <= X,2015,6,2015-06-01,467833.3
330,Fundraising,private donations,month,0 <= X,2015,7,2015-07-01,452400.01
331,Fundraising,private donations,month,0 <= X,2015,8,2015-08-01,383833.33
332,Fundraising,private donations,month,0 <= X,2015,9,2015-09-01,494820.82
333,Fundraising,private donations,month,0 <= X,2015,10,2015-10-01,458280.19
334,Fundraising,private donations,month,0 <= X,2015,11,2015-11-01,737379.01
335,Fundraising,private donations,month,0 <= X,2015,12,2015-12-01,1244525.47
444,Fundraising,private donations,month,0 <= X,2016,1,2016-01-01,457134.1
445,Fundraising,private donations,month,0 <= X,2016,2,2016-02-01,545421.58
446,Fundraising,private donations,month,0 <= X,2016,3,2016-03-01,578795.07
447,Fundraising,private donations,month,0 <= X,2016,4,2016-04-01,524063.85
448,Fundraising,private donations,month,0 <= X,2016,5,2016-05-01,448401.8
449,Fundraising,private donations,month,0 <= X,2016,6,2016-06-01,499725.32
450,Fundraising,private donations,month,0 <= X,2016,7,2016-07-01,387578.22
451,Fundraising,private donations,month,0 <= X,2016,8,2016-08-01,922212.18
452,Fundraising,private donations,month,0 <= X,2016,9,2016-09-01,597703.78
453,Fundraising,private donations,month,0 <= X,2016,10,2016-10-01,469153.72
454,Fundraising,private donations,month,0 <= X,2016,11,2016-11-01,695197.98
455,Fundraising,private donations,month,0 <= X,2016,12,2016-12-01,1043989.41
564,Fundraising,private donations,month,0 <= X,2017,1,2017-01-01,499464.98
565,Fundraising,private donations,month,0 <= X,2017,2,2017-02-01,470967.3
566,Fundraising,private donations,month,0 <= X,2017,3,2017-03-01,642704.42
567,Fundraising,private donations,month,0 <= X,2017,4,2017-04-01,495108.93
568,Fundraising,private donations,month,0 <= X,2017,5,2017-05-01,554637.19
569,Fundraising,private donations,month,0 <= X,2017,6,2017-06-01,556835.67
570,Fundraising,private donations,month,0 <= X,2017,7,2017-07-01,472386.83
571,Fundraising,private donations,month,0 <= X,2017,8,2017-08-01,481426.88
572,Fundraising,private donations,month,0 <= X,2017,9,2017-09-01,422727.53
573,Fundraising,private donations,month,0 <= X,2017,10,2017-10-01,655384.08
574,Fundraising,private donations,month,0 <= X,2017,11,2017-11-01,889252.6
575,Fundraising,private donations,month,0 <= X,2017,12,2017-12-01,1057538.96
684,Fundraising,private donations,month,0 <= X,2018,1,2018-01-01,528105.38
685,Fundraising,private donations,month,0 <= X,2018,2,2018-02-01,515486.75
686,Fundraising,private donations,month,0 <= X,2018,3,2018-03-01,712077.5
687,Fundraising,private donations,month,0 <= X,2018,4,2018-04-01,398698.29
688,Fundraising,private donations,month,0 <= X,2018,5,2018-05-01,491801.94
689,Fundraising,private donations,month,0 <= X,2018,6,2018-06-01,629391.05
690,Fundraising,private donations,month,0 <= X,2018,7,2018-07-01,573759.96
691,Fundraising,private donations,month,0 <= X,2018,8,2018-08-01,508156.9
692,Fundraising,private donations,month,0 <= X,2018,9,2018-09-01,480953.95
693,Fundraising,private donations,month,0 <= X,2018,10,2018-10-01,610756.69
694,Fundraising,private donations,month,0 <= X,2018,11,2018-11-01,847334.21
695,Fundraising,private donations,month,0 <= X,2018,12,2018-12-01,955619.88
804,Fundraising,private donations,month,0 <= X,2019,1,2019-01-01,403683.34
805,Fundraising,private donations,month,0 <= X,2019,2,2019-02-01,542764.72
806,Fundraising,private donations,month,0 <= X,2019,3,2019-03-01,671239.48
807,Fundraising,private donations,month,0 <= X,2019,4,2019-04-01,730153.95
808,Fundraising,private donations,month,0 <= X,2019,5,2019-05-01,608587.17
809,Fundraising,private donations,month,0 <= X,2019,6,2019-06-01,686389.26
810,Fundraising,private donations,month,0 <= X,2019,7,2019-07-01,581299.07
811,Fundraising,private donations,month,0 <= X,2019,8,2019-08-01,345412.79
812,Fundraising,private donations,month,0 <= X,2019,9,2019-09-01,552597.48
813,Fundraising,private donations,month,0 <= X,2019,10,2019-10-01,630429.67
814,Fundraising,private donations,month,0 <= X,2019,11,2019-11-01,688423.3
815,Fundraising,private donations,month,0 <= X,2019,12,2019-12-01,1023822.23
924,Fundraising,private donations,month,0 <= X,2020,1,2020-01-01,732466.7
925,Fundraising,private donations,month,0 <= X,2020,2,2020-02-01,492574.38
926,Fundraising,private donations,month,0 <= X,2020,3,2020-03-01,649089.67
927,Fundraising,private donations,month,0 <= X,2020,4,2020-04-01,867329.92
928,Fundraising,private donations,month,0 <= X,2020,5,2020-05-01,611297.14
929,Fundraising,private donations,month,0 <= X,2020,6,2020-06-01,764911.91
930,Fundraising,private donations,month,0 <= X,2020,7,2020-07-01,751010.67
931,Fundraising,private donations,month,0 <= X,2020,8,2020-08-01,686545.58
932,Fundraising,private donations,month,0 <= X,2020,9,2020-09-01,622383.36
933,Fundraising,private donations,month,0 <= X,2020,10,2020-10-01,851297.01
934,Fundraising,private donations,month,0 <= X,2020,11,2020-11-01,793025.53
935,Fundraising,private donations,month,0 <= X,2020,12,2020-12-01,1856876.38
1044,Fundraising,private donations,month,0 <= X,2021,1,2021-01-01,592686.59
1045,Fundraising,private donations,month,0 <= X,2021,2,2021-02-01,670148.58
1046,Fundraising,private donations,month,0 <= X,2021,3,2021-03-01,826549.89
1047,Fundraising,private donations,month,0 <= X,2021,4,2021-04-01,862933.55
1048,Fundraising,private donations,month,0 <= X,2021,5,2021-05-01,690958.91
1049,Fundraising,private donations,month,0 <= X,2021,6,2021-06-01,664222.26
1050,Fundraising,private donations,month,0 <= X,2021,7,2021-07-01,819670.29
1051,Fundraising,private donations,month,0 <= X,2021,8,2021-08-01,471050.09
1052,Fundraising,private donations,month,0 <= X,2021,9,2021-09-01,509513.36
1053,Fundraising,private donations,month,0 <= X,2021,10,2021-10-01,592703.7
1054,Fundraising,private donations,month,0 <= X,2021,11,2021-11-01,899432.48
1055,Fundraising,private donations,month,0 <= X,2021,12,2021-12-01,1708639.55
1164,Fundraising,private donations,month,0 <= X,2022,1,2022-01-01,611312.15
1165,Fundraising,private donations,month,0 <= X,2022,2,2022-02-01,269239.44
1166,Fundraising,private donations,month,0 <= X,2022,3,2022-03-01,621173.75
1167,Fundraising,private donations,month,0 <= X,2022,4,2022-04-01,1072485.61
1168,Fundraising,private donations,month,0 <= X,2022,5,2022-05-01,536893.87
1169,Fundraising,private donations,month,0 <= X,2022,6,2022-06-01,932942.78
1170,Fundraising,private donations,month,0 <= X,2022,7,2022-07-01,775104.16
1171,Fundraising,private donations,month,0 <= X,2022,8,2022-08-01,985432.32
1172,Fundraising,private donations,month,0 <= X,2022,9,2022-09-01,632041.47
1173,Fundraising,private donations,month,0 <= X,2022,10,2022-10-01,564243.62
1174,Fundraising,private donations,month,0 <= X,2022,11,2022-11-01,1246403.55
1175,Fundraising,private donations,month,0 <= X,2022,12,2022-12-01,1582084.51
84,Fundraising,private donations,month,0 <= X,2023,1,2023-01-01,1369218.0
85,Fundraising,private donations,month,0 <= X,2023,2,2023-02-01,2144446.0
86,Fundraising,private donations,month,0 <= X,2023,3,2023-03-01,1923875.0
87,Fundraising,private donations,month,0 <= X,2023,4,2023-04-01,1274911.0
88,Fundraising,private donations,month,0 <= X,2023,5,2023-05-01,1797114.0
89,Fundraising,private donations,month,0 <= X,2023,6,2023-06-01,1352463.0
90,Fundraising,private donations,month,0 <= X,2023,7,2023-07-01,1359887.0
91,Fundraising,private donations,month,0 <= X,2023,8,2023-08-01,1101047.0
92,Fundraising,private donations,month,0 <= X,2023,9,2023-09-01,1540370.12
93,Fundraising,private donations,month,0 <= X,2023,10,2023-10-01,1101047.0
94,Fundraising,private donations,month,0 <= X,2023,11,2023-11-01,1540370.12
95,Fundraising,private donations,month,0 <= X,2023,12,2023-12-01,1352463.0
156,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2014,1,2014-01-01,46.0
157,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2014,2,2014-02-01,46.0
158,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2014,3,2014-03-01,46.0
159,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2014,4,2014-04-01,44.9
160,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2014,5,2014-05-01,44.9
161,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2014,6,2014-06-01,44.9
162,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2014,7,2014-07-01,43.6
163,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2014,8,2014-08-01,43.6
164,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2014,9,2014-09-01,43.6
165,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2014,10,2014-10-01,44.83
166,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2014,11,2014-11-01,44.83
167,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2014,12,2014-12-01,44.83
276,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2015,1,2015-01-01,46.0
277,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2015,2,2015-02-01,46.0
278,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2015,3,2015-03-01,46.0
279,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2015,4,2015-04-01,44.9
280,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2015,5,2015-05-01,44.9
281,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2015,6,2015-06-01,44.9
282,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2015,7,2015-07-01,43.6
283,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2015,8,2015-08-01,43.6
284,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2015,9,2015-09-01,43.6
285,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2015,10,2015-10-01,44.83
286,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2015,11,2015-11-01,44.83
287,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2015,12,2015-12-01,44.83
396,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2016,1,2016-01-01,46.0
397,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2016,2,2016-02-01,46.0
398,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2016,3,2016-03-01,46.0
399,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2016,4,2016-04-01,44.9
400,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2016,5,2016-05-01,44.9
401,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2016,6,2016-06-01,44.9
402,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2016,7,2016-07-01,43.6
403,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2016,8,2016-08-01,43.6
404,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2016,9,2016-09-01,43.6
405,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2016,10,2016-10-01,44.83
406,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2016,11,2016-11-01,44.83
407,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2016,12,2016-12-01,44.83
516,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2017,1,2017-01-01,46.0
517,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2017,2,2017-02-01,46.0
518,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2017,3,2017-03-01,46.0
519,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2017,4,2017-04-01,44.9
520,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2017,5,2017-05-01,44.9
521,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2017,6,2017-06-01,44.9
522,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2017,7,2017-07-01,43.6
523,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2017,8,2017-08-01,43.6
524,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2017,9,2017-09-01,43.6
525,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2017,10,2017-10-01,44.83
526,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2017,11,2017-11-01,44.83
527,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2017,12,2017-12-01,44.83
636,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2018,1,2018-01-01,46.0
637,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2018,2,2018-02-01,46.0
638,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2018,3,2018-03-01,46.0
639,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2018,4,2018-04-01,44.9
640,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2018,5,2018-05-01,44.9
641,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2018,6,2018-06-01,44.9
642,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2018,7,2018-07-01,43.6
643,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2018,8,2018-08-01,43.6
644,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2018,9,2018-09-01,43.6
645,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2018,10,2018-10-01,44.83
646,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2018,11,2018-11-01,44.83
647,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2018,12,2018-12-01,44.83
756,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2019,1,2019-01-01,46.0
757,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2019,2,2019-02-01,46.0
758,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2019,3,2019-03-01,46.0
759,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2019,4,2019-04-01,44.9
760,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2019,5,2019-05-01,44.9
761,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2019,6,2019-06-01,44.9
762,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2019,7,2019-07-01,43.6
763,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2019,8,2019-08-01,43.6
764,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2019,9,2019-09-01,43.6
765,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2019,10,2019-10-01,44.83
766,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2019,11,2019-11-01,44.83
767,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2019,12,2019-12-01,44.83
876,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2020,1,2020-01-01,46.0
877,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2020,2,2020-02-01,46.0
878,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2020,3,2020-03-01,46.0
879,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2020,4,2020-04-01,44.9
880,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2020,5,2020-05-01,44.9
881,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2020,6,2020-06-01,44.9
882,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2020,7,2020-07-01,43.6
883,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2020,8,2020-08-01,43.6
884,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2020,9,2020-09-01,43.6
885,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2020,10,2020-10-01,44.83
